url,walk_score,transit_score,bike_score
https://www.redfin.com/MO/Saint-Louis/5511-Lansdowne-Ave-63109/home/93752736,71.0,39.0,54.0
https://www.redfin.com/MO/Saint-Louis/4745-Louisiana-Ave-63111/home/93707336,74.0,40.0,58.0
https://www.redfin.com/MO/Saint-Louis/4848-Calvin-Ave-63115/home/93733013,56.0,40.0,40.0
https://www.redfin.com/MO/Saint-Louis/5332-Loughborough-Ave-63109/home/93771559,56.0,40.0,49.0
https://www.redfin.com/MO/Saint-Louis/6007-Odell-St-63139/home/93768861,71.0,32.0,71.0
https://www.redfin.com/MO/Saint-Louis/3445-Itaska-St-63111/home/93707239,71.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/4335-Beethoven-Ave-63116/home/93764885,77.0,40.0,68.0
https://www.redfin.com/MO/Saint-Louis/3333-Delor-St-63111/home/93707407,73.0,41.0,56.0
https://www.redfin.com/MO/Saint-Louis/4437-S-37th-St-63116/home/93706518,72.0,42.0,42.0
https://www.redfin.com/MO/Saint-Louis/3740-Meramec-St-63116/home/93705355,81.0,45.0,47.0
https://www.redfin.com/MO/Saint-Louis/5343-Chippewa-St-63109/home/93781925,73.0,38.0,59.0
https://www.redfin.com/MO/Saint-Louis/6414-West-Ct-63116/home/93779276,,,
https://www.redfin.com/MO/Saint-Louis/4470-Bingham-Ave-63116/home/93772073,83.0,40.0,60.0
https://www.redfin.com/MO/Saint-Louis/5452-Pernod-Ave-63139/home/93782028,68.0,38.0,59.0
https://www.redfin.com/MO/Saint-Louis/4733-Terrace-Ave-63116/home/93758044,73.0,37.0,67.0
https://www.redfin.com/MO/Saint-Louis/6065-Wanda-Ave-63116/home/93772661,70.0,35.0,71.0
https://www.redfin.com/MO/Saint-Louis/5410-Emerson-Ave-63120/home/93764892,51.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/5975-N-Cuba-Ct-63139/home/93775580,70.0,31.0,70.0
https://www.redfin.com/MO/Saint-Louis/5916-Alpha-Ave-63147/home/93770417,64.0,39.0,58.0
https://www.redfin.com/MO/Saint-Louis/2501-Sublette-Ave-63110/home/93727092,84.0,34.0,50.0
https://www.redfin.com/MO/Saint-Louis/4454-S-Spring-Ave-63116/home/93730851,63.0,42.0,45.0
https://www.redfin.com/MO/Saint-Louis/3355-Sublette-Ave-63139/home/93742748,60.0,37.0,47.0
https://www.redfin.com/MO/Saint-Louis/2611-Brannon-Ave-63139/home/93727386,84.0,34.0,60.0
https://www.redfin.com/MO/Saint-Louis/4035-Schiller-Pl-63116/home/62697780,60.0,35.0,41.0
https://www.redfin.com/MO/Saint-Louis/3279-Regal-Pl-63139/home/93742928,52.0,32.0,41.0
https://www.redfin.com/MO/Saint-Louis/6613-Parkwood-Pl-63116/home/93770653,70.0,35.0,69.0
https://www.redfin.com/MO/Saint-Louis/6610-Parkwood-Pl-63116/home/62755033,69.0,33.0,70.0
https://www.redfin.com/MO/Saint-Louis/6564-Villa-Ave-63139/home/93740702,67.0,33.0,43.0
https://www.redfin.com/MO/Saint-Louis/1361-Louisville-Ave-63139/home/93750104,59.0,33.0,42.0
https://www.redfin.com/MO/Saint-Louis/4334-Beethoven-Ave-63116/home/93764730,77.0,40.0,68.0
https://www.redfin.com/MO/Saint-Louis/4412-Wallace-St-63116/home/93763768,81.0,39.0,65.0
https://www.redfin.com/MO/Saint-Louis/4444-Gannett-St-63116/home/93763663,78.0,40.0,64.0
https://www.redfin.com/MO/Saint-Louis/1438-Central-Ave-63139/home/93740643,50.0,31.0,39.0
https://www.redfin.com/MO/Saint-Louis/4421-Bingham-Ave-63116/home/93772040,82.0,40.0,59.0
https://www.redfin.com/MO/Saint-Louis/4625-Adkins-Ave-63116/home/93757024,77.0,38.0,71.0
https://www.redfin.com/MO/Saint-Louis/4720-Goethe-Ave-63116/home/93757176,79.0,37.0,69.0
https://www.redfin.com/MO/Saint-Louis/4311-Bates-St-63116/home/88383634,77.0,34.0,71.0
https://www.redfin.com/MO/Saint-Louis/2409-Menard-St-63104/home/93686747,86.0,39.0,56.0
https://www.redfin.com/MO/Saint-Louis/3627-Blow-St-63116/home/93711827,52.0,40.0,61.0
https://www.redfin.com/MO/Saint-Louis/4033-Blow-St-63116/home/93777715,52.0,33.0,64.0
https://www.redfin.com/MO/Saint-Louis/3800-Fairview-Ave-63116/home/93730413,85.0,46.0,57.0
https://www.redfin.com/MO/Saint-Louis/5619-Arendes-Dr-63116/home/93781569,64.0,37.0,53.0
https://www.redfin.com/MO/Saint-Louis/3905-Itaska-St-63116/home/93769636,62.0,39.0,42.0
https://www.redfin.com/MO/Saint-Louis/6135-Idaho-Ave-63111/home/93709441,55.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/125-Koeln-Ave-63111/home/93710694,82.0,39.0,69.0
https://www.redfin.com/MO/Saint-Louis/7320-Eugene-Ave-63116/home/93712053,48.0,39.0,57.0
https://www.redfin.com/MO/Saint-Louis/5217-Loughborough-Ave-63109/home/93769539,69.0,40.0,51.0
https://www.redfin.com/MO/Saint-Louis/4918-Gresham-Ave-63109/home/62732324,75.0,39.0,57.0
https://www.redfin.com/MO/Saint-Louis/3161-Ohio-Ave-63118/home/93697089,88.0,43.0,56.0
https://www.redfin.com/MO/Saint-Louis/5705-Devonshire-Ave-63109/home/93753150,81.0,38.0,54.0
https://www.redfin.com/MO/Saint-Louis/4644-Minnesota-Ave-63111/home/93706812,56.0,38.0,45.0
https://www.redfin.com/MO/Saint-Louis/5613-Rhodes-Ave-63109/home/93771379,68.0,37.0,50.0
https://www.redfin.com/MO/Saint-Louis/5412-Idaho-Ave-63111/home/93708315,70.0,41.0,60.0
https://www.redfin.com/MO/Saint-Louis/5920-Dressell-Ave-63120/home/93768510,60.0,37.0,51.0
https://www.redfin.com/MO/Saint-Louis/4250-Connecticut-St-63116/home/62746666,77.0,32.0,63.0
https://www.redfin.com/MO/Saint-Louis/5524-Lindenwood-Ave-63109/home/93782528,72.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/5424-Bischoff-Ave-63110/home/93772170,81.0,34.0,51.0
https://www.redfin.com/MO/Saint-Louis/4630-Idaho-Ave-63111/home/93706674,73.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/6714-Bancroft-Ave-63109/home/93774164,61.0,46.0,50.0
https://www.redfin.com/MO/Saint-Louis/4659-Tennessee-Ave-63111/home/93707145,74.0,40.0,53.0
https://www.redfin.com/MO/Saint-Louis/4649-Louisiana-Ave-63111/home/93706640,71.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/3618-Gasconade-St-63116/home/93705641,80.0,45.0,49.0
https://www.redfin.com/MO/Saint-Louis/7408-Ray-Ave-63116/home/93784867,37.0,31.0,53.0
https://www.redfin.com/MO/Saint-Louis/5632-Devonshire-Ave-63109/home/93753157,79.0,38.0,56.0
https://www.redfin.com/MO/Saint-Louis/5737-Devonshire-Ave-63109/home/62717891,81.0,38.0,54.0
https://www.redfin.com/MO/Saint-Louis/4359-Tholozan-Ave-63116/home/93730112,72.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/4372-Ellenwood-Ave-63116/home/93762066,79.0,40.0,64.0
https://www.redfin.com/MO/Saint-Louis/6818-Salzburger-Ave-63116/home/93759295,71.0,38.0,65.0
https://www.redfin.com/MO/Saint-Louis/6462-Wanda-Ave-63116/home/93770615,55.0,35.0,67.0
https://www.redfin.com/MO/Saint-Louis/5115-Cologne-Ave-63116/home/93763925,75.0,39.0,61.0
https://www.redfin.com/MO/Saint-Louis/6339-Marquette-Ave-63139/home/93749113,70.0,38.0,65.0
https://www.redfin.com/MO/Saint-Louis/2020-Ann-Ave-63104/home/93691274,81.0,41.0,71.0
https://www.redfin.com/MO/Saint-Louis/5441-Bates-St-63116/home/93767472,79.0,37.0,71.0
https://www.redfin.com/MO/Saint-Louis/5203-Dewey-Ave-63116/home/93742514,64.0,38.0,52.0
https://www.redfin.com/MO/Saint-Louis/3633-Fillmore-St-63116/home/93772404,65.0,38.0,64.0
https://www.redfin.com/MO/Saint-Louis/4981-Pernod-Ave-63139/home/93776953,76.0,38.0,53.0
https://www.redfin.com/MO/Saint-Louis/1216-McCausland-Ave-63117/home/93765628,69.0,31.0,62.0
https://www.redfin.com/MO/Saint-Louis/6743-W-Park-Ave-63139/home/93765752,61.0,31.0,51.0
https://www.redfin.com/MO/Saint-Louis/3349-Macklind-Ave-63139/home/93742830,56.0,37.0,49.0
https://www.redfin.com/MO/Saint-Louis/4333-Ellenwood-Ave-63116/home/93764787,78.0,40.0,67.0
https://www.redfin.com/MO/Saint-Louis/4369-Evans-Ave-63113/home/93718901,69.0,41.0,57.0
https://www.redfin.com/MO/Saint-Louis/3647-Wisconsin-Ave-63118/home/93696919,77.0,40.0,57.0
https://www.redfin.com/MO/Saint-Louis/5474-Queens-Ave-63115/home/62697755,39.0,41.0,45.0
https://www.redfin.com/MO/Saint-Louis/5924-Michigan-Ave-63111/home/93708988,58.0,39.0,46.0
https://www.redfin.com/MO/Saint-Louis/5379-Wabada-Ave-63112/home/93738313,59.0,42.0,51.0
https://www.redfin.com/MO/Saint-Louis/4739-Bessie-Ct-63115/home/93733490,58.0,40.0,39.0
https://www.redfin.com/MO/Saint-Louis/4454-Holly-Ave-63115/home/93714645,56.0,45.0,62.0
https://www.redfin.com/MO/Saint-Louis/3820-Greer-Ave-63107/home/93715936,60.0,44.0,60.0
https://www.redfin.com/MO/Saint-Louis/4543-Michigan-Ave-63111/home/93706187,66.0,40.0,56.0
https://www.redfin.com/MO/Saint-Louis/4552-Ray-Ave-63116/home/93755947,70.0,39.0,59.0
https://www.redfin.com/MO/Saint-Louis/2719-Keokuk-St-63118/home/93696287,77.0,43.0,59.0
https://www.redfin.com/MO/Saint-Louis/4045-Walsh-St-63116/home/93767039,68.0,35.0,46.0
https://www.redfin.com/MO/Saint-Louis/1545-Sells-Ave-63147/home/93732200,48.0,40.0,50.0
https://www.redfin.com/MO/Saint-Louis/3018-Texas-Ave-63118/home/93699066,87.0,43.0,58.0
https://www.redfin.com/MO/Saint-Louis/4540-Nebraska-Ave-63111/home/93706549,53.0,38.0,48.0
https://www.redfin.com/MO/Saint-Louis/4610-Penrose-St-63115/home/93734190,57.0,40.0,42.0
https://www.redfin.com/MO/Saint-Louis/212-Espenschied-St-63111/home/93711574,66.0,35.0,53.0
https://www.redfin.com/MO/Saint-Louis/122-W-Courtois-St-63111/home/93711186,82.0,38.0,65.0
https://www.redfin.com/MO/Saint-Louis/4471-Dewey-Ave-63116/home/93730861,67.0,42.0,39.0
https://www.redfin.com/MO/Saint-Louis/831-Hornsby-Ave-63147/home/93761174,55.0,43.0,41.0
https://www.redfin.com/MO/Saint-Louis/3623-S-Spring-Ave-63116/home/93766327,80.0,46.0,62.0
https://www.redfin.com/MO/St-Louis/4431-Alaska-63116/home/194911825,73.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/3515-Itaska-St-63111/home/93707165,74.0,41.0,55.0
https://www.redfin.com/MO/Saint-Louis/6418-West-Ct-63116/home/93779275,77.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/7721-Michigan-Ave-63111/home/93711084,82.0,40.0,69.0
https://www.redfin.com/MO/Saint-Louis/3729-S-Spring-Ave-63116/home/93766361,81.0,46.0,61.0
https://www.redfin.com/MO/Saint-Louis/3641-Hebert-St-63107/home/93702075,73.0,44.0,63.0
https://www.redfin.com/MO/Saint-Louis/4823-Terrace-Ave-63116/home/93759241,72.0,38.0,64.0
https://www.redfin.com/MO/Saint-Louis/7725-Ivory-Ave-63111/home/62750546,81.0,39.0,70.0
https://www.redfin.com/MO/Saint-Louis/4762-Hamburg-Ave-63123/home/93759443,51.0,40.0,55.0
https://www.redfin.com/MO/Saint-Louis/3125-Michigan-Ave-63118/home/93692807,81.0,44.0,75.0
https://www.redfin.com/MO/Saint-Louis/5741-Itaska-St-63109/home/93767952,82.0,37.0,52.0
https://www.redfin.com/MO/Saint-Louis/5923-Scanlan-Ave-63139/home/93775802,63.0,31.0,61.0
https://www.redfin.com/MO/Saint-Louis/5447-Eichelberger-St-63109/home/62744530,71.0,39.0,48.0
https://www.redfin.com/MO/Saint-Louis/4404-Taft-Ave-63116/home/93764695,78.0,40.0,64.0
https://www.redfin.com/MO/Saint-Louis/4140-Cleveland-Ave-63110/home/62728310,72.0,28.0,68.0
https://www.redfin.com/MO/Saint-Louis/3953-Eiler-St-63116/home/93770156,53.0,36.0,43.0
https://www.redfin.com/MO/Saint-Louis/3445-Ivanhoe-Ave-63139/home/93743437,60.0,32.0,46.0
https://www.redfin.com/MO/Saint-Louis/5456-Pernod-Ave-63139/home/93782048,68.0,38.0,59.0
https://www.redfin.com/MO/Saint-Louis/5129-Cologne-Ave-63116/home/62730257,75.0,39.0,61.0
https://www.redfin.com/MO/Saint-Louis/6817-W-Park-Ave-63139/home/93765625,58.0,31.0,51.0
https://www.redfin.com/MO/Saint-Louis/4000-Steffens-Ave-63116/home/93785705,64.0,39.0,46.0
https://www.redfin.com/MO/Saint-Louis/6170-McPherson-Ave-63112/home/77510184,85.0,55.0,77.0
https://www.redfin.com/MO/Saint-Louis/6758-Wise-Ave-63139/home/62694448,64.0,31.0,68.0
https://www.redfin.com/MO/Saint-Louis/6815-Wise-Ave-63139/home/93759932,65.0,31.0,63.0
https://www.redfin.com/MO/Saint-Louis/6732-Sutherland-Ave-63109/home/93774252,63.0,47.0,58.0
https://www.redfin.com/MO/Saint-Louis/5747-Lansdowne-Ave-63109/home/93752710,81.0,38.0,54.0
https://www.redfin.com/MO/Saint-Louis/2138-Knox-Ave-63139/home/93761520,62.0,32.0,34.0
https://www.redfin.com/MO/Saint-Louis/6925-Wanda-Ct-63116/home/93784379,66.0,38.0,60.0
https://www.redfin.com/MO/Saint-Louis/6709-Lansdowne-Ave-63109/home/93774225,65.0,46.0,54.0
https://www.redfin.com/MO/Saint-Louis/3832-Connecticut-St-63116/home/62712114,78.0,42.0,73.0
https://www.redfin.com/MO/Saint-Louis/5730-Pernod-Ave-63139/home/62722488,79.0,37.0,58.0
https://www.redfin.com/MO/Saint-Louis/5907-Leona-St-63116/home/93770873,51.0,34.0,59.0
https://www.redfin.com/MO/Saint-Louis/2421-S-13th-St-63104/home/93686686,86.0,41.0,58.0
https://www.redfin.com/MO/Saint-Louis/5818-Rhodes-Ave-63109/home/93777685,72.0,33.0,53.0
https://www.redfin.com/MO/Saint-Louis/4068-Toenges-Ave-63116/home/92224175,63.0,33.0,68.0
https://www.redfin.com/MO/Saint-Louis/4164-Kettler-Rd-63123/home/62737512,40.0,19.0,59.0
https://www.redfin.com/MO/Saint-Louis/5157-Eichelberger-St-63109/home/93767755,69.0,39.0,52.0
https://www.redfin.com/MO/Saint-Louis/5441-Nottingham-Ave-63109/home/87279943,76.0,39.0,51.0
https://www.redfin.com/MO/Saint-Louis/3436-McKean-Ave-63118/home/93693082,88.0,46.0,74.0
https://www.redfin.com/MO/Saint-Louis/4028-Quincy-St-63116/home/93777719,59.0,34.0,66.0
https://www.redfin.com/MO/Saint-Louis/532-Fassen-St-63111/home/69444307,68.0,40.0,59.0
https://www.redfin.com/MO/Saint-Louis/3400-Humphrey-St-63118/home/93693356,89.0,45.0,79.0
https://www.redfin.com/MO/Saint-Louis/2235-Edwards-St-63110/home/93727470,86.0,34.0,56.0
https://www.redfin.com/MO/Saint-Louis/6326-Juniata-St-63139/home/93741718,61.0,33.0,66.0
https://www.redfin.com/MO/Saint-Louis/3712-Juniata-St-63116/home/93699760,84.0,42.0,76.0
https://www.redfin.com/MO/Saint-Louis/2613-Arkansas-Ave-63118/home/93692259,83.0,43.0,77.0
https://www.redfin.com/MO/Saint-Louis/5974-Park-Ln-63147/home/93770493,53.0,39.0,50.0
https://www.redfin.com/MO/St-Louis/3221-Ivanhoe-Ave-63139/home/198198927,57.0,32.0,58.0
https://www.redfin.com/MO/Saint-Louis/6631-Pernod-Ave-63139/home/62757044,59.0,41.0,48.0
https://www.redfin.com/MO/Saint-Louis/5319-Daggett-Ave-63110/home/93726891,84.0,34.0,58.0
https://www.redfin.com/MO/Saint-Louis/4941-Delor-St-63109/home/93766864,73.0,39.0,51.0
https://www.redfin.com/MO/Saint-Louis/2415-Menard-St-63104/home/93686791,86.0,39.0,56.0
https://www.redfin.com/MO/Saint-Louis/2816-Oregon-Ave-63118/home/62769364,83.0,43.0,65.0
https://www.redfin.com/MO/Saint-Louis/5710-Walsh-St-63109/home/93768205,81.0,37.0,51.0
https://www.redfin.com/MO/Saint-Louis/6425-Alabama-Ave-63111/home/93709380,55.0,41.0,60.0
https://www.redfin.com/MO/Saint-Louis/5733-Tholozan-Ave-63109/home/93781059,79.0,37.0,58.0
https://www.redfin.com/MO/Saint-Louis/5701-Goethe-Ave-63109/home/93779181,72.0,37.0,50.0
https://www.redfin.com/MO/Saint-Louis/6388-Smiley-Ave-63139/home/93741709,65.0,33.0,63.0
https://www.redfin.com/MO/Saint-Louis/6719-Nashville-Ave-63139/home/93765597,62.0,32.0,54.0
https://www.redfin.com/MO/Saint-Louis/2912-Virginia-Ave-63118/home/93692621,80.0,44.0,77.0
https://www.redfin.com/MO/Saint-Louis/4462-Wilcox-Ave-63116/home/93761689,79.0,39.0,60.0
https://www.redfin.com/MO/Saint-Louis/7813-Decatur-Dr-63123/home/93784755,5.0,25.0,43.0
https://www.redfin.com/MO/Saint-Louis/6605-Morganford-Rd-63116/home/93771795,69.0,33.0,70.0
https://www.redfin.com/MO/Saint-Louis/5636-Leona-St-63116/home/93774786,54.0,34.0,52.0
https://www.redfin.com/MO/Saint-Louis/4317-Duke-St-63116/home/93765092,83.0,37.0,67.0
https://www.redfin.com/MO/Saint-Louis/5670-Pernod-Ave-63139/home/93781945,74.0,37.0,55.0
https://www.redfin.com/MO/Saint-Louis/6627-Arsenal-St-63139/home/93741831,54.0,33.0,64.0
https://www.redfin.com/MO/Saint-Louis/4333-Schirmer-St-63116/home/93783775,35.0,37.0,51.0
https://www.redfin.com/MO/Saint-Louis/3749-Roswell-Ave-63116/home/93711986,45.0,37.0,59.0
https://www.redfin.com/MO/Saint-Louis/7015-Marquette-Ave-63139/home/93743475,34.0,28.0,51.0
https://www.redfin.com/MO/Saint-Louis/4108-Haven-St-63116/home/93778183,66.0,35.0,69.0
https://www.redfin.com/MO/Saint-Louis/5441-Reber-Pl-63139/home/93727326,82.0,33.0,61.0
https://www.redfin.com/MO/Saint-Louis/6624-Neosho-St-63109/home/62768312,67.0,45.0,62.0
https://www.redfin.com/MO/Saint-Louis/6457-Lloyd-Ave-63139/home/93740819,72.0,33.0,49.0
https://www.redfin.com/MO/Saint-Louis/4477-Itaska-St-63116/home/62691956,77.0,40.0,60.0
https://www.redfin.com/MO/Saint-Louis/4642-Steffens-Ave-63116/home/93767187,68.0,38.0,52.0
https://www.redfin.com/MO/Saint-Louis/4417-Shaw-Blvd-63110/home/93767508,77.0,34.0,82.0
https://www.redfin.com/MO/Saint-Louis/3219-Regal-Pl-63139/home/143286862,57.0,33.0,47.0
https://www.redfin.com/MO/Saint-Louis/4119-Haven-St-63116/home/62691743,66.0,35.0,69.0
https://www.redfin.com/MO/Saint-Louis/6811-Marquette-Ave-63139/home/93743425,50.0,30.0,50.0
https://www.redfin.com/MO/Saint-Louis/6421-Hancock-Ave-63139/home/93743265,65.0,33.0,62.0
https://www.redfin.com/MO/Saint-Louis/1503-Cutter-Ave-63139/home/93672436,56.0,30.0,46.0
https://www.redfin.com/MO/Saint-Louis/3634-Childress-Ave-63109/home/93778339,76.0,39.0,66.0
https://www.redfin.com/MO/Saint-Louis/6331-Henry-Ave-63116/home/93756828,77.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/4133-Lafayette-Ave-63110/home/93760825,72.0,38.0,69.0
https://www.redfin.com/MO/Saint-Louis/3627-Louisiana-Ave-63118/home/93695220,84.0,47.0,57.0
https://www.redfin.com/MO/Crystal-City/6921-Blow-63019/home/196000074,63.0,38.0,53.0
https://www.redfin.com/MO/Saint-Louis/5261-Fairview-Ave-63139/home/62769464,63.0,37.0,48.0
https://www.redfin.com/MO/Saint-Louis/4177-Walsh-St-63116/home/93767022,79.0,36.0,64.0
https://www.redfin.com/MO/Saint-Louis/3651-Blaine-Ave-63110/home/93700364,60.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/7059-Sutherland-Ave-63109/home/93774599,45.0,50.0,61.0
https://www.redfin.com/MO/Saint-Louis/1033-Fairmount-Ave-63139/home/62758934,62.0,33.0,78.0
https://www.redfin.com/MO/Saint-Louis/5341-Lindenwood-Ave-63109/home/93781777,70.0,38.0,60.0
https://www.redfin.com/MO/Saint-Louis/6308-Lansdowne-Ave-63109/home/62733221,82.0,39.0,66.0
https://www.redfin.com/MO/Saint-Louis/4504-Eichelberger-St-63116/home/93767609,81.0,37.0,70.0
https://www.redfin.com/MO/Saint-Louis/5041-Rhodes-Ave-63109/home/93771240,72.0,39.0,54.0
https://www.redfin.com/MO/Saint-Louis/5091-Milentz-Ave-63109/home/93771218,72.0,39.0,50.0
https://www.redfin.com/MO/Saint-Louis/4258-Hartford-St-63116/home/93749891,77.0,32.0,67.0
https://www.redfin.com/MO/Saint-Louis/5000-Plover-Ave-63120/home/93759738,37.0,36.0,37.0
https://www.redfin.com/MO/Saint-Louis/2926-Salena-St-63118/home/93698920,84.0,42.0,50.0
https://www.redfin.com/MO/Saint-Louis/6312-Bradley-Ave-63139/home/93776324,65.0,33.0,65.0
https://www.redfin.com/MO/Saint-Louis/4023-Walsh-St-63116/home/93777268,68.0,35.0,46.0
https://www.redfin.com/MO/Saint-Louis/5300-Loughborough-Ave-63109/home/62739203,66.0,40.0,51.0
https://www.redfin.com/MO/Saint-Louis/6444-Murdoch-Ave-63109/home/93779853,76.0,40.0,61.0
https://www.redfin.com/MO/Saint-Louis/5529-Murdoch-Ave-63109/home/93753275,77.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/4543-Varrelmann-Ave-63116/home/93756280,76.0,38.0,72.0
https://www.redfin.com/MO/Saint-Louis/3521-Arsenal-St-63118/home/93692712,87.0,43.0,82.0
https://www.redfin.com/MO/Saint-Louis/5225-Dewey-Ave-63116/home/93742609,63.0,38.0,49.0
https://www.redfin.com/MO/Saint-Louis/3904-Louis-St-63116/home/93785288,22.0,22.0,44.0
https://www.redfin.com/MO/Saint-Louis/5233-Parker-Ave-63139/home/93742676,63.0,37.0,48.0
https://www.redfin.com/MO/Saint-Louis/5234-Wilson-Ave-63110/home/93727661,87.0,31.0,61.0
https://www.redfin.com/MO/Saint-Louis/3541-Tennessee-Ave-63118/home/93695426,86.0,47.0,60.0
https://www.redfin.com/MO/Saint-Louis/5533-Murdoch-Ave-63109/home/93753276,77.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/6203-Wade-Ave-63139/home/93726346,77.0,34.0,46.0
https://www.redfin.com/MO/Saint-Louis/6210-Reber-Pl-63139/home/93754695,68.0,33.0,64.0
https://www.redfin.com/MO/Saint-Louis/4035-S-Grand-Blvd-63118/home/93704444,84.0,46.0,52.0
https://www.redfin.com/MO/Saint-Louis/7808-Wanda-Ave-63123/home/62756526,29.0,36.0,56.0
https://www.redfin.com/MO/Saint-Louis/5411-Pernod-Ave-63139/home/93742325,62.0,38.0,57.0
https://www.redfin.com/MO/Saint-Louis/7052-Tholozan-Ave-63109/home/93747886,25.0,46.0,55.0
https://www.redfin.com/MO/Saint-Louis/5642-Winona-Ave-63109/home/62734706,80.0,38.0,57.0
https://www.redfin.com/MO/Saint-Louis/4716-Alexander-St-63116/home/93750205,68.0,37.0,46.0
https://www.redfin.com/MO/Saint-Louis/4077-Holly-Hills-Blvd-63116/home/93782076,58.0,33.0,64.0
https://www.redfin.com/MO/Saint-Louis/5524-Devonshire-Ave-63109/home/62730905,76.0,39.0,56.0
https://www.redfin.com/MO/Saint-Louis/6639-Marquette-Ave-63139/home/93748836,59.0,39.0,47.0
https://www.redfin.com/MO/Saint-Louis/3235-Hartford-St-63118/home/93692775,83.0,45.0,77.0
https://www.redfin.com/MO/Saint-Louis/2007-Lilly-Ave-63110/home/93726911,78.0,34.0,53.0
https://www.redfin.com/MO/Saint-Louis/4932-Fairview-Ave-63139/home/62737376,75.0,37.0,53.0
https://www.redfin.com/MO/Saint-Louis/6265-Walsh-St-63109/home/93780264,74.0,36.0,50.0
https://www.redfin.com/MO/Saint-Louis/6562-Oleatha-Ave-63139/home/74295518,64.0,40.0,53.0
https://www.redfin.com/MO/Saint-Louis/3845-Blow-St-63116/home/93773591,41.0,34.0,59.0
https://www.redfin.com/MO/Saint-Louis/1230-Missouri-Ave-63104/home/62758516,82.0,48.0,62.0
https://www.redfin.com/MO/Saint-Louis/5211-Delor-St-63109/home/93766848,70.0,40.0,51.0
https://www.redfin.com/MO/Saint-Louis/2725-Macklind-Ave-63139/home/93727293,83.0,34.0,61.0
https://www.redfin.com/MO/Saint-Louis/2258-Shenandoah-Ave-63104/home/93682969,84.0,41.0,67.0
https://www.redfin.com/MO/Saint-Louis/6634-Lindenwood-Pl-63109/home/93774954,60.0,44.0,48.0
https://www.redfin.com/MO/Saint-Louis/4939-Lansdowne-Ave-63109/home/93752859,79.0,40.0,58.0
https://www.redfin.com/MO/Saint-Louis/3124-Franke-Ct-63139/home/62729428,57.0,33.0,63.0
https://www.redfin.com/MO/Saint-Louis/5701-Finkman-St-63109/home/93777529,67.0,37.0,51.0
https://www.redfin.com/MO/Saint-Louis/4528-Tholozan-Ave-63116/home/93730024,78.0,40.0,52.0
https://www.redfin.com/MO/Saint-Louis/5210-Parker-Ave-63139/home/93742702,68.0,37.0,50.0
https://www.redfin.com/MO/Saint-Louis/4444-Taft-Ave-63116/home/93764662,80.0,40.0,61.0
https://www.redfin.com/MO/Saint-Louis/4239-Botanical-Ave-63110/home/62748652,71.0,34.0,71.0
https://www.redfin.com/MO/Saint-Louis/6757-Eichelberger-St-63109/home/93781552,52.0,40.0,55.0
https://www.redfin.com/MO/Saint-Louis/4805-Allemania-St-63116/home/93756701,47.0,41.0,67.0
https://www.redfin.com/MO/Saint-Louis/1505-Kraft-St-63139/home/93773124,60.0,32.0,38.0
https://www.redfin.com/MO/Saint-Louis/6423-Arsenal-St-63139/home/93741802,49.0,33.0,67.0
https://www.redfin.com/MO/Saint-Louis/4122-Federer-St-63116/home/93776671,64.0,34.0,69.0
https://www.redfin.com/MO/Saint-Louis/5472-Nottingham-Ave-63109/home/93765210,76.0,39.0,51.0
https://www.redfin.com/MO/Saint-Louis/4898-Margaretta-Ave-63115/home/93732586,68.0,40.0,48.0
https://www.redfin.com/MO/Saint-Louis/6821-Minnesota-Ave-63111/home/93710471,70.0,40.0,61.0
https://www.redfin.com/MO/Saint-Louis/4450-Tholozan-Ave-63116/home/93730030,75.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/4226-Bates-St-63116/home/93761876,70.0,34.0,64.0
https://www.redfin.com/MO/Saint-Louis/2327-Esther-Ave-63139/home/93741590,69.0,32.0,37.0
https://www.redfin.com/MO/Saint-Louis/6623-Fyler-Ave-63139/home/93741962,58.0,33.0,57.0
https://www.redfin.com/MO/Saint-Louis/4471-Beck-Ave-63116/home/93729771,48.0,40.0,52.0
https://www.redfin.com/MO/Saint-Louis/6212-Michigan-Ave-63111/home/93709637,54.0,39.0,45.0
https://www.redfin.com/MO/Saint-Louis/7156-Mardel-Ave-63109/home/62687152,21.0,50.0,42.0
https://www.redfin.com/MO/Saint-Louis/1505-Tamm-Ave-63139/home/93740806,76.0,33.0,45.0
https://www.redfin.com/MO/Saint-Louis/8627-Park-Ln-63147/home/93732047,44.0,41.0,46.0
https://www.redfin.com/MO/Saint-Louis/3136-Rutger-St-63104/home/93689891,60.0,39.0,52.0
