url,police_district,patrol,violent_crime_ytd,total_crime_ytd,violent_crime_rate,total_crime_rate
https://www.redfin.com/MO/Saint-Louis/4128-Tesson-St-63123/home/93784162,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5512-Finkman-St-63109/home/93776605,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3704-Ohio-Ave-63118/home/93696540,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/6801-Arthur-Ave-63139/home/93743408,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4729-Prague-Ave-63109/home/93780243,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/St-Louis/4941-Fairview-Ave-63139/home/182673086,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4556-Athlone-Ave-63115/home/93714019,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/4118-Botanical-Ave-63110/home/62733923,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4343-Delmar-Blvd-63108/home/146874005,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5435-Eichelberger-St-63109/home/93767698,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4002-Bates-St-63116/home/93771943,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4333-Connecticut-St-63116/home/93749724,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5231-Potomac-St-63139/home/93742667,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6604-Mardel-Ave-63109/home/93774884,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3865-Bowen-St-63116/home/93773630,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6271-Goener-Ave-63116/home/93756547,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5600-Tholozan-Ave-63109/home/93781642,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4581-Wabash-Ave-63109/home/93780806,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2920-Eads-Ave-63104/home/93787264,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3700-January-Ave-63109/home/93781974,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4323-Hunt-Ave-63110/home/93726054,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/St-Louis/4153-Loughborough-62116/home/186481145,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7804-Clymer-Dr-63123/home/93784951,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3534-Pestalozzi-St-63118/home/93692740,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6416-Colletta-Dr-63139/home/62695677,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3822-Cleveland-Ave-63110/home/93700235,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3729-Ohio-Ave-63118/home/62691644,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/3815-Pennsylvania-Ave-63118/home/93695954,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7051-Lansdowne-Ave-63109/home/62689082,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4327-Connecticut-St-63116/home/173620403,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3720-Humphrey-St-63116/home/93699991,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/946-Bates-St-63111/home/93708411,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1820-Lasalle-St-63104/home/93701191,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/2732-Utah-St-63118/home/93693777,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/7512-Virginia-Ave-63111/home/93710970,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2811-Hickory-St-63104/home/93683240,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/2345-Rutger-St-63104/home/93700627,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/1538-Eton-Ln-63147/home/93732092,5,North,287,878,5.857142857142857,17.918367346938773
https://www.redfin.com/MO/Saint-Louis/3821-Regal-Pl-63109/home/93782538,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/St-Louis/6291-Magnolia-Ave-63139/home/189846870,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5720-Murdoch-Ave-63109/home/62701032,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5932-Wise-Ave-63110/home/93726262,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/2353-S-11th-St-63104/home/93686136,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/4357-Evans-Ave-63113/home/187276175,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5771-Pershing-Ave-63112/home/93763162,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/2932-Hereford-St-63139/home/86870687,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/2120-Boardman-St-63110/home/173620173,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/St-Louis/3536-Vista-63104/home/175982283,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/164-Cahokia-St-63118/home/93697165,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/2918-S-Compton-Ave-63118/unit-2918/home/109911639,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3708-Gustine-Ave-63116/home/93766232,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5505-Wyoming-St-63139/home/93742781,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5811-De-Giverville-Ave-63112/home/62756462,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3242-Regal-Pl-63139/home/93742813,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5410-Delmar-Blvd-63112/home/109911647,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3900-Randall-St-63116/home/93750332,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5351-Mardel-Ave-63109/home/62741226,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6002-Leona-St-63116/home/93773454,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4322-Haven-St-63116/home/93771773,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1504-Sproule-Ave-63139/home/93761938,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/7042-Mitchell-Ave-63117/home/93744207,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/2147-Sulphur-Ave-63139/home/62721462,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/7845-Decatur-Dr-63123/home/62753994,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7360-Yates-St-63116/home/93784818,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7332-Rainor-Ct-63116/home/93785345,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3333-Michigan-Ave-63118/home/62773995,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4415-Vista-Ave-63110/home/169425110,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/1256-Gimblin-St-63147/home/76422730,5,North,287,878,5.857142857142857,17.918367346938773
https://www.redfin.com/MO/Saint-Louis/5631-Botanical-Ave-63110/home/173620136,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/406-Fassen-St-63111/home/93708656,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2233-Hickory-St-63104/home/181866123,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3131-Keokuk-St-63118/unit-3131/home/93672823,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4129-Cleveland-Ave-63110/home/109920100,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3835-Hartford-St-63116/home/93728256,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4313-S-37th-St-63116/home/93706009,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5406-S-Kingshighway-Blvd-63109/home/93759260,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/8310-S-Broadway-63111/home/93711900,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6568-Mardel-Ave-63109/home/93775120,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1036-Sells-Ave-63147/home/93731357,5,North,287,878,5.857142857142857,17.918367346938773
https://www.redfin.com/MO/Saint-Louis/5334-Elizabeth-Ave-63110/home/93768182,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3900-Wyoming-St-63116/home/93729555,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3865-McDonald-Ave-63116/home/93699962,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5735-Arthur-Ave-63139/home/88662587,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4063-Potomac-St-63116/home/93729125,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/St-Louis/7027-Plateau-Ave-63117/home/194342618,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5505-Cates-Ave-63112/home/93724003,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3025-Ohio-Ave-63118/home/93699151,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/3924-Potomac-St-63116/home/93728923,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6827-Minnesota-Ave-63111/home/93710475,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5721-Lisette-Ave-63109/home/62718415,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3459-Itaska-St-63111/home/93707221,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4330-Chippewa-St-63116/home/93771903,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5639-Eichelberger-St-63109/home/93767861,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5301-Blow-St-63109/home/77289299,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3722-Keokuk-St-63116/home/93777693,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3407-Manhattan-Ave-63143/home/93751192,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6325-Winona-Ave-63109/home/88629084,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2002-Victor-St-63104/home/101771222,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3943-Juniata-St-63116/home/93749827,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4038-Fairview-Ave-63116/home/93728989,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6148-Tennessee-Ave-63111/home/93709466,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2909-Wyoming-St-63118/home/87395010,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5643-Pernod-Ave-63139/home/93780758,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6641-Villa-Ave-63139/home/173620408,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3841-Rainor-Ct-63116/home/93785251,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3327-Illinois-Ave-63118/home/93694036,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/3511-Connecticut-St-63118/home/93693300,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6409-Lansdowne-Ave-63109/home/93779904,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2706-Saint-Vincent-Ave-63104/home/93700646,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3324-Vista-Ave-63104/home/93700908,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/St-Louis/3301-Eads-Ave-63104/unit-6A/home/175626342,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3505-Illinois-Ave-63118/home/62758185,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/3829-Flad-Ave-63110/home/93700268,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/1508-Tamm-Ave-63139/home/93762236,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4200-Westminster-Pl-63108/home/62769117,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/7123-Rabenberg-Pl-63143/home/62759942,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3221-Taft-Ave-63111/home/93706209,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4961-Schollmeyer-Ave-63109/home/93764457,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3204-Henrietta-St-63104/home/76312337,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3705-Blow-St-63116/home/93712025,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4046-Holly-Hills-Blvd-63116/home/81971252,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4700-Penrose-St-63115/home/93733149,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5734-Itaska-St-63109/home/93767934,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5461-Goethe-Ave-63109/home/93775700,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3131-Ivanhoe-Ave-63139/home/93741916,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6361-Devonshire-Ave-63109/home/93780127,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1448-Graham-St-63139/home/93778537,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4366-Osceola-St-63116/home/93764748,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3943-Tholozan-Ave-63116/home/93728608,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4249-Botanical-Ave-63110/home/93746771,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/7137-Virginia-Ave-63111/home/93680054,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5476-Bischoff-Ave-63110/home/93772184,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5887-Cates-Ave-63112/home/93723948,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5609-Pennsylvania-Ave-63111/home/93708607,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5219-Dewey-Ave-63116/home/93742517,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4609-S-Broadway-63111/home/93706938,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3816-Flora-Pl-63110/home/93700327,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5016-Gerritt-Ave-63116/home/93766657,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/St-Louis/2741-Lafayette-Ave-63104/home/194345320,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3428-Vista-Ave-63104/home/93700873,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6419-Woodbine-Ct-63109/home/93774318,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6423-Murdoch-Ave-63109/home/93779868,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2826-Oregon-Ave-63118/home/93691817,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/5030-Lotus-Ave-63113/home/93738145,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/8100-Southpark-Ct-63125/home/62731698,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2125-Macklind-Ave-63110/home/93726972,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4435-Tholozan-Ave-63116/home/63731720,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5813-Minnesota-Ave-63111/home/93708446,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2005-Hereford-St-63110/home/93728066,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3154-Garden-Hill-Ln-63139/home/93674337,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/1807-Cambridge-Ln-63147/home/93781517,5,North,287,878,5.857142857142857,17.918367346938773
https://www.redfin.com/MO/Saint-Louis/7136-Bancroft-Ave-63109/home/62693489,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7227-Pennsylvania-Ave-63111/home/93710712,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7121-Yates-St-63116/home/93784129,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6949-Hancock-Ave-63139/home/93743562,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5451-Tedmar-Ct-63139/home/93742842,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3328-Norma-Ct-63139/home/93743346,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4237-Botanical-Ave-63110/home/93746763,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4351-Bingham-Ave-63116/home/93771900,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3829-Upton-St-63116/home/93785265,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6551-Winona-Ave-63109/home/93775458,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5542-Mardel-Ave-63109/home/93782549,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3833-Humphrey-St-63116/home/93728449,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4261-Swan-Ave-63110/home/93725772,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6042-Oleatha-Ave-63139/home/93775374,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1313-S-Boyle-Ave-63110/home/93725927,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3957-Cleveland-Ave-63110/home/93746275,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3117-Portis-Ave-63116/home/93748765,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3721-Hebert-St-63107/home/93702095,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/5705-Lindenwood-Ave-63109/home/93780916,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/7403-Commonwealth-Ave-63143/home/93751164,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4745-Sigel-Ave-63116/home/93759127,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5623-Milentz-Ave-63109/home/93771456,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4934-Rosalie-St-63115/home/93760988,5,North,287,878,5.857142857142857,17.918367346938773
https://www.redfin.com/MO/Saint-Louis/6222-Marmaduke-Ave-63139/home/93767672,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5318-Michigan-Ave-63111/home/62739357,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5110-Page-Blvd-63113/home/93752372,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/2902-Michigan-Ave-63118/home/93692123,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6722-Dolan-Pl-63139/home/93740481,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3530-Wyoming-St-63118/home/93693425,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6923-Hillsland-Ave-63109/home/93781333,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5338-Northrup-Ave-63110/home/93726493,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5908-Victoria-Ave-63110/home/93726382,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/719-Lami-St-63104/home/62767433,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/6601-Lindenwood-Pl-63109/home/93774920,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/St-Louis/3868-Blvd-Heights-Ct-63116/unit-67/home/177018858,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6600-Nottingham-Ave-63109/home/93779654,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/4221-Wyoming-St-63116/home/89184043,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/5522-Lisette-Ave-63109/home/93776615,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/2008-Crittenden-St-63118/home/93699104,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/1530-Gregg-Ave-63139/home/93761924,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4674-Rosa-Ave-63116/home/62732768,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/1526-E-Linton-Ave-63107/home/93713250,4,Central,349,1016,6.017241379310345,17.517241379310345
https://www.redfin.com/MO/Saint-Louis/3718-Humphrey-St-63116/home/93699992,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6726-Dolan-Pl-63139/home/93740482,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4731-Rosa-Ave-63116/home/93759271,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5308-Nottingham-Ave-63109/home/93755143,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6830-Lansdowne-Ave-63109/home/93773943,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3415-Missouri-Ave-63118/home/93694542,2,South,118,726,2.681818181818182,16.5
https://www.redfin.com/MO/Saint-Louis/3911-Potomac-St-63116/home/93729002,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/6910-Glades-Ave-63139/home/93741360,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/1443-Graham-St-63139/home/93778433,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/3944-Keokuk-St-63116/home/93778738,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/416-Fassen-St-63111/home/93708653,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/5322-Daggett-Ave-63110/home/93726884,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/6263-Odell-St-63139/home/93767966,3,Central,216,761,3.9272727272727272,13.836363636363636
https://www.redfin.com/MO/Saint-Louis/4141-Utah-St-63116/home/93729514,1,South,197,781,3.7884615384615383,15.019230769230768
https://www.redfin.com/MO/Saint-Louis/3418-Wisconsin-Ave-63118/home/93680298,2,South,118,726,2.681818181818182,16.5
